%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1580140070375150084,1245,1580140070377643108,/rgps,6,15,45.6301039448,9.28994975008,238.174633328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140070466240447,1246,1580140070466406106,/rgps,6,15,45.6301048206,9.28996999251,238.186502008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140070566406512,1247,1580140070564471006,/rgps,6,15,45.6301055944,9.28999027327,238.184151748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140070660310782,1248,1580140070662405014,/rgps,6,15,45.6301063219,9.29001052889,238.177166481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140070769464359,1249,1580140070770497083,/rgps,6,15,45.6301070855,9.29003081678,238.179129421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140070869451900,1250,1580140070867170095,/rgps,6,15,45.6301079014,9.29005108979,238.186429367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140070963569182,1251,1580140070964724063,/rgps,6,15,45.6301086366,9.29007139728,238.185351852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071072769620,1252,1580140071076508045,/rgps,6,15,45.6301093627,9.29009170485,238.184899694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071160766524,1253,1580140071161254882,/rgps,6,15,45.6301100977,9.29011193538,238.178008329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071272714266,1254,1580140071269385099,/rgps,6,15,45.6301108763,9.2901321632,238.173362109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071375760225,1255,1580140071377170085,/rgps,6,15,45.6301115836,9.29015240799,238.176626261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071463800303,1256,1580140071465568065,/rgps,6,15,45.6301123808,9.29017265946,238.187542433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071575991189,1257,1580140071575922012,/rgps,6,15,45.6301130712,9.29019285232,238.183865029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071669920127,1258,1580140071671803951,/rgps,6,15,45.6301137794,9.2902130164,238.186578422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071773019709,1259,1580140071770750045,/rgps,6,15,45.6301144852,9.29023314658,238.190888836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071879416508,1260,1580140071878635883,/rgps,6,15,45.6301151332,9.29025325884,238.194817196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140071973364922,1261,1580140071973503112,/rgps,6,15,45.6301158414,9.29027338828,238.202647775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072079511693,1262,1580140072079816102,/rgps,6,15,45.6301166134,9.29029343913,238.201221251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072167618106,1263,1580140072170922994,/rgps,6,15,45.6301173675,9.29031336755,238.199180388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072282720007,1264,1580140072284964084,/rgps,6,15,45.6301181502,9.29033327789,238.199993083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072382775018,1265,1580140072381901025,/rgps,6,15,45.6301189164,9.29035316462,238.203377971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072470617085,1266,1580140072470292091,/rgps,6,15,45.6301196405,9.29037298141,238.194834796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072570758947,1267,1580140072570671081,/rgps,6,15,45.6301203405,9.29039270057,238.189823084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072676810546,1268,1580140072673299074,/rgps,6,15,45.630121114,9.29041238732,238.191797283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072783294858,1269,1580140072782342910,/rgps,6,15,45.6301218708,9.29043208213,238.199552824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072865024578,1270,1580140072867127895,/rgps,6,15,45.6301225638,9.29045172854,238.203683155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140072971184132,1271,1580140072971533060,/rgps,6,15,45.6301231511,9.29047129736,238.204216594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073080266663,1272,1580140073079771041,/rgps,6,15,45.6301238096,9.29049076818,238.201455266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073171243088,1273,1580140073170977115,/rgps,6,15,45.6301244837,9.29051023282,238.212882545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073268448912,1274,1580140073268714904,/rgps,6,15,45.6301252101,9.29052965516,238.226304896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073378703969,1275,1580140073383022069,/rgps,6,15,45.6301259152,9.29054902247,238.233228206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073469038910,1276,1580140073469278097,/rgps,6,15,45.6301265429,9.29056828475,238.229856939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073572615533,1277,1580140073571971893,/rgps,6,15,45.630127188,9.29058747875,238.230942346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073672592272,1278,1580140073670312881,/rgps,6,15,45.6301279155,9.2906066659,238.233272222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073772661043,1279,1580140073774607896,/rgps,6,15,45.6301286713,9.29062575809,238.235833956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073876151148,1280,1580140073875384092,/rgps,6,15,45.6301293682,9.290644765,238.23123565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140073973309423,1281,1580140073972491025,/rgps,6,15,45.6301300797,9.29066370621,238.225212339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074083034406,1282,1580140074081465005,/rgps,6,15,45.6301308596,9.29068255518,238.218255946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074174100293,1283,1580140074171451091,/rgps,6,15,45.6301316245,9.29070118014,238.206822793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074274352647,1284,1580140074273789882,/rgps,6,15,45.630132463,9.29071971227,238.197115489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074383517713,1285,1580140074385253906,/rgps,6,15,45.6301333193,9.29073815733,238.183004338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074471438194,1286,1580140074473042011,/rgps,6,15,45.6301341455,9.29075645738,238.167573064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074571868109,1287,1580140074572957038,/rgps,6,15,45.6301350279,9.2907746165,238.148698427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074671662073,1288,1580140074675168037,/rgps,6,15,45.6301359263,9.29079264941,238.128884415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074762737921,1289,1580140074766558885,/rgps,6,15,45.630136817,9.2908105525,238.108900205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074871851466,1290,1580140074873709917,/rgps,6,15,45.6301377155,9.29082832832,238.093420929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140074977966913,1291,1580140074977428913,/rgps,6,15,45.6301386367,9.29084600222,238.077199745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075084038189,1292,1580140075082511901,/rgps,6,15,45.6301395481,9.29086351515,238.067667085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075171985149,1293,1580140075172424077,/rgps,6,15,45.6301404739,9.2908809312,238.054464176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075275683995,1294,1580140075275120973,/rgps,6,15,45.6301414287,9.29089822796,238.046123902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075381865789,1295,1580140075381833076,/rgps,6,15,45.6301424024,9.29091539689,238.035043953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075481954977,1296,1580140075481719017,/rgps,6,15,45.630143408,9.29093241318,238.021465045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075572936463,1297,1580140075572627067,/rgps,6,15,45.6301444134,9.29094928898,238.013734858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075673060063,1298,1580140075673650026,/rgps,6,15,45.6301454941,9.29096602742,238.012364892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075779049674,1299,1580140075779412984,/rgps,6,15,45.6301465746,9.29098258716,238.006715996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075879293401,1300,1580140075877407073,/rgps,6,15,45.6301476442,9.29099892669,237.996186882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140075967291649,1301,1580140075968718051,/rgps,6,15,45.6301487016,9.29101506016,237.976992291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076091636164,1302,1580140076092850923,/rgps,6,15,45.6301498315,9.291031042,237.96891821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076170443944,1303,1580140076171364068,/rgps,6,15,45.6301509527,9.29104681449,237.955201731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076273714327,1304,1580140076272453069,/rgps,6,15,45.6301521713,9.29106236161,237.946779251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076392034965,1305,1580140076391781091,/rgps,6,15,45.630153416,9.29107766653,237.935446027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076470868346,1306,1580140076472264051,/rgps,6,15,45.6301547041,9.29109262564,237.924059733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076574417925,1307,1580140076572289943,/rgps,6,15,45.6301559821,9.29110739434,237.909787051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076671435126,1308,1580140076671817064,/rgps,6,15,45.6301572649,9.29112193987,237.900230878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076786672267,1309,1580140076784157991,/rgps,6,15,45.6301586968,9.29113622643,237.895870114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076874580084,1310,1580140076872081041,/rgps,6,15,45.6301601653,9.29115018251,237.893271113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140076977782436,1311,1580140076974497079,/rgps,6,15,45.6301617281,9.29116387274,237.894824337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077077666467,1312,1580140077079039096,/rgps,6,15,45.6301633665,9.2911772978,237.891104375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077177954608,1313,1580140077177691936,/rgps,6,15,45.6301650564,9.29119043706,237.886770388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077275422786,1314,1580140077273310899,/rgps,6,15,45.6301668313,9.2912033336,237.876470765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077384396450,1315,1580140077381658077,/rgps,6,15,45.6301687312,9.29121593091,237.87038602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077472522556,1316,1580140077474380970,/rgps,6,15,45.6301707182,9.2912282853,237.867705601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077581528366,1317,1580140077583056926,/rgps,6,15,45.6301728561,9.29124034188,237.865939512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077684810998,1318,1580140077682138919,/rgps,6,15,45.6301751581,9.29125208271,237.872001996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077769761122,1319,1580140077769231081,/rgps,6,15,45.6301774904,9.29126355223,237.867824719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077878850632,1320,1580140077878503084,/rgps,6,15,45.6301799888,9.29127471956,237.860568244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140077976393823,1321,1580140077977596044,/rgps,6,15,45.6301825873,9.2912855733,237.858383497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078094334355,1322,1580140078095382928,/rgps,6,15,45.6301852196,9.29129612339,237.849948124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078173027185,1323,1580140078174721956,/rgps,6,15,45.630188061,9.29130636538,237.84115057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078294130151,1324,1580140078294079065,/rgps,6,15,45.6301910253,9.29131626654,237.835475702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078388138076,1325,1580140078390456914,/rgps,6,15,45.6301941205,9.29132590191,237.829669775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078479124456,1326,1580140078480009078,/rgps,6,15,45.6301973203,9.29133523688,237.821850594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078570024922,1327,1580140078572438955,/rgps,6,15,45.6302006099,9.29134431696,237.812792603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078667103619,1328,1580140078671871900,/rgps,6,15,45.6302040808,9.29135315566,237.804589392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078777122887,1329,1580140078781378984,/rgps,6,15,45.6302076969,9.29136177108,237.803828943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078871249312,1330,1580140078872431039,/rgps,6,15,45.6302114398,9.29137015256,237.795034834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140078973305075,1331,1580140078974411010,/rgps,6,15,45.6302153188,9.29137830613,237.791416831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079085688852,1332,1580140079085298061,/rgps,6,15,45.6302194217,9.29138617545,237.789809166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079167613325,1333,1580140079167840003,/rgps,6,15,45.6302236586,9.29139382255,237.788257611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079276786251,1334,1580140079274272918,/rgps,6,15,45.6302280701,9.2914012986,237.789064665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079387673389,1335,1580140079390501976,/rgps,6,15,45.6302325563,9.29140855823,237.782626919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079492261019,1336,1580140079493930101,/rgps,6,15,45.6302372427,9.29141556931,237.776894739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079570963060,1337,1580140079570888996,/rgps,6,15,45.6302421182,9.291422367,237.768596693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079671029661,1338,1580140079674618959,/rgps,6,15,45.6302471178,9.29142894487,237.757747261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079777256014,1339,1580140079775958061,/rgps,6,15,45.6302523711,9.29143528867,237.755944012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079871517049,1340,1580140079869339942,/rgps,6,15,45.6302577709,9.29144139018,237.749323405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140079983639427,1341,1580140079982549905,/rgps,6,15,45.6302633627,9.29144728826,237.750110066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080083601400,1342,1580140080085413932,/rgps,6,15,45.6302690727,9.29145293577,237.744267079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080174561245,1343,1580140080173772096,/rgps,6,15,45.6302749298,9.29145828655,237.741138852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080274487332,1344,1580140080276691913,/rgps,6,15,45.6302809793,9.29146336165,237.74198745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080380629706,1345,1580140080379384994,/rgps,6,15,45.6302871401,9.29146821127,237.735956466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080492957097,1346,1580140080490259885,/rgps,6,15,45.6302934194,9.2914727861,237.725531982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080571979337,1347,1580140080572926998,/rgps,6,15,45.6302998426,9.29147715765,237.718656367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080681140297,1348,1580140080681683063,/rgps,6,15,45.6303063858,9.29148129598,237.715212921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080775139414,1349,1580140080775285005,/rgps,6,15,45.6303130535,9.29148526275,237.709670208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080869117225,1350,1580140080871184110,/rgps,6,15,45.630319772,9.29148905519,237.700900581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140080975496151,1351,1580140080975245952,/rgps,6,15,45.6303265453,9.29149272432,237.696055411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081081590308,1352,1580140081081053972,/rgps,6,15,45.6303333888,9.29149631205,237.69291243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081172731764,1353,1580140081172739982,/rgps,6,15,45.6303402744,9.29149982205,237.688772465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081272870864,1354,1580140081274365901,/rgps,6,15,45.6303471957,9.29150320543,237.682984771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081367870892,1355,1580140081370397090,/rgps,6,15,45.6303541748,9.29150650228,237.680626745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081473267646,1356,1580140081474919080,/rgps,6,15,45.6303611505,9.29150974758,237.681907471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081579053394,1357,1580140081578380107,/rgps,6,15,45.6303681359,9.29151297529,237.673761005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081670221315,1358,1580140081672250032,/rgps,6,15,45.6303750859,9.29151620708,237.676103568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081770244669,1359,1580140081772344112,/rgps,6,15,45.6303820679,9.29151941726,237.677915252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081864698391,1360,1580140081865675926,/rgps,6,15,45.6303889891,9.29152265115,237.679543092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140081970821575,1361,1580140081972090959,/rgps,6,15,45.6303958615,9.29152592999,237.668547181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082080042942,1362,1580140082082503080,/rgps,6,15,45.6304027154,9.29152924745,237.664123141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082171120168,1363,1580140082171106100,/rgps,6,15,45.6304095349,9.29153264252,237.668377659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082271356129,1364,1580140082273477077,/rgps,6,15,45.6304162967,9.29153614058,237.673554239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082392665629,1365,1580140082392924070,/rgps,6,15,45.630422976,9.29153971281,237.672192645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082477483082,1366,1580140082478059053,/rgps,6,15,45.630429604,9.2915433904,237.670573636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082574524214,1367,1580140082576797962,/rgps,6,15,45.6304361704,9.29154721479,237.664486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082677582520,1368,1580140082679075956,/rgps,6,15,45.6304426685,9.29155123105,237.663535564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082771483532,1369,1580140082775302886,/rgps,6,15,45.6304490857,9.29155547808,237.665601173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082877838476,1370,1580140082878889083,/rgps,6,15,45.630455365,9.29155993869,237.677650755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140082975107811,1371,1580140082973858118,/rgps,6,15,45.6304615733,9.29156465848,237.66684566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083081199198,1372,1580140083083805084,/rgps,6,15,45.6304676733,9.29156967206,237.655320488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083172296428,1373,1580140083173661947,/rgps,6,15,45.630473633,9.29157496627,237.654067199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083275519414,1374,1580140083274251937,/rgps,6,15,45.6304794973,9.29158047283,237.660737916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083381605866,1375,1580140083383172988,/rgps,6,15,45.6304852646,9.291586213,237.657093246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083478656267,1376,1580140083476496934,/rgps,6,15,45.630490866,9.29159224042,237.659268377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083564260715,1377,1580140083571238994,/rgps,6,15,45.6304963386,9.29159854258,237.652700712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083675740672,1378,1580140083672849893,/rgps,6,15,45.630501648,9.29160512523,237.652504272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083788008399,1379,1580140083784754037,/rgps,6,15,45.6305068432,9.2916119506,237.641770697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083869944286,1380,1580140083872337102,/rgps,6,15,45.6305119219,9.29161901557,237.629031634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140083975867131,1381,1580140083976126909,/rgps,6,15,45.6305167995,9.29162634772,237.620370625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084088199243,1382,1580140084090641021,/rgps,6,15,45.6305215226,9.29163394734,237.623106396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084167165282,1383,1580140084171545982,/rgps,6,15,45.6305261004,9.29164184691,237.616497117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084273226391,1384,1580140084273947000,/rgps,6,15,45.6305305165,9.2916500019,237.613730224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084385432872,1385,1580140084382411956,/rgps,6,15,45.6305347728,9.2916584239,237.615697694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084473309734,1386,1580140084474971055,/rgps,6,15,45.6305389309,9.29166705882,237.617602946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084579422334,1387,1580140084579189062,/rgps,6,15,45.6305428728,9.29167595892,237.620848946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084673510238,1388,1580140084672560930,/rgps,6,15,45.630546577,9.29168518013,237.626345246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084761651743,1389,1580140084765726089,/rgps,6,15,45.6305501202,9.2916946341,237.628130379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084873875932,1390,1580140084872865915,/rgps,6,15,45.6305535024,9.29170428029,237.62124504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140084971001953,1391,1580140084972780942,/rgps,6,15,45.6305566415,9.29171421224,237.624252507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085089461658,1392,1580140085089370012,/rgps,6,15,45.6305595335,9.29172436994,237.62016482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085174477906,1393,1580140085174529075,/rgps,6,15,45.6305622183,9.29173476292,237.613488942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085277681138,1394,1580140085277379989,/rgps,6,15,45.6305646834,9.29174541602,237.60392005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085383865480,1395,1580140085381567955,/rgps,6,15,45.6305669388,9.29175631762,237.603654541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085474717110,1396,1580140085475509881,/rgps,6,15,45.630569002,9.29176746941,237.6046988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085571750098,1397,1580140085572019100,/rgps,6,15,45.6305708497,9.29177882391,237.594147086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085686950983,1398,1580140085687877893,/rgps,6,15,45.6305725057,9.2917903479,237.58525834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085774639738,1399,1580140085774594068,/rgps,6,15,45.6305740942,9.29180207201,237.576360456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085871393660,1400,1580140085873486995,/rgps,6,15,45.6305755497,9.29181396293,237.570658177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140085977143145,1401,1580140085976382970,/rgps,6,15,45.6305769795,9.29182603572,237.563020224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140086085996468,1402,1580140086088145971,/rgps,6,15,45.63057838,9.29183829325,237.554032527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140086167520926,1403,1580140086164855003,/rgps,6,15,45.6305796749,9.29185079598,237.547392183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140086264659645,1404,1580140086265423059,/rgps,6,15,45.6305809509,9.29186347786,237.545586794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580140086376179314,1405,1580140086372839927,/rgps,6,15,45.6305822534,9.29187631875,237.533642139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
